PassengerId,Survived
1,0.47069585
2,0.52799153
3,0.5039994
4,0.5135978
5,0.46912467
6,0.4664231
7,0.4921109
8,0.48260504
9,0.4994459
10,0.5088342
11,0.5099005
12,0.52310044
13,0.47286564
14,0.48270157
15,0.5092828
16,0.52074987
17,0.4877371
18,0.47805962
19,0.5222518
20,0.50133777
21,0.4798805
22,0.48076788
23,0.50043
24,0.47868815
25,0.50326973
26,0.4978537
27,0.4673269
28,0.49135137
29,0.5029395
30,0.4664231
31,0.4787358
32,0.52799153
33,0.5029395
34,0.47898698
35,0.49390763
36,0.49260616
37,0.4673269
38,0.46776482
39,0.5099005
40,0.5121007
41,0.50043
42,0.52460164
43,0.4664231
44,0.51333755
45,0.5092828
46,0.4667982
47,0.47252172
48,0.5029395
49,0.48197007
50,0.507792
51,0.48561642
52,0.47497234
53,0.5289349
54,0.50603855
55,0.49152526
56,0.47868815
57,0.5121007
58,0.46490127
59,0.50405484
60,0.48561642
61,0.47028095
62,0.5289349
63,0.49152526
64,0.48136735
65,0.48113915
66,0.4739575
67,0.5061929
68,0.46776482
69,0.49590728
70,0.47147793
71,0.48076788
72,0.51333755
73,0.492818
74,0.4736306
75,0.4921109
76,0.47012597
77,0.4667982
78,0.4664231
79,0.4836467
80,0.5121007
81,0.4712393
82,0.4667982
83,0.5061117
84,0.47868815
85,0.5121007
86,0.49900746
87,0.48561642
88,0.4667982
89,0.51115394
90,0.4697042
91,0.4664231
92,0.47322085
93,0.49152526
94,0.48260504
95,0.47002912
96,0.4664231
97,0.48019108
98,0.49390763
99,0.5055028
100,0.4797043
101,0.5039994
102,0.4664231
103,0.49444246
104,0.4657893
105,0.4671437
106,0.4667982
107,0.5043033
108,0.46892214
109,0.46912467
110,0.50451404
111,0.48019108
112,0.50890386
113,0.4712393
114,0.50717086
115,0.50890386
116,0.47286564
117,0.47162542
118,0.47252172
119,0.49390763
120,0.5043122
121,0.497892
122,0.4667982
123,0.48687053
124,0.5073049
125,0.49662018
126,0.48049265
127,0.46892214
128,0.4678059
129,0.49801865
130,0.47002912
131,0.46912467
132,0.4716239
133,0.50285864
134,0.52460164
135,0.4740099
136,0.47667235
137,0.5099005
138,0.4800148
139,0.47286564
140,0.492818
141,0.49801865
142,0.50765187
143,0.507792
144,0.47264972
145,0.4794047
146,0.4877371
147,0.47187734
148,0.50405484
149,0.48197007
150,0.47898698
151,0.470091
152,0.5289349
153,0.4657893
154,0.4768126
155,0.4673269
156,0.49662018
157,0.5043033
158,0.4667982
159,0.4664231
160,0.48843476
161,0.48019847
162,0.5041249
163,0.4718095
164,0.46776482
165,0.48561642
166,0.48488468
167,0.5300123
168,0.50405484
169,0.47997293
170,0.492818
171,0.48019108
172,0.4877371
173,0.5075796
174,0.47286564
175,0.48019108
176,0.47632968
177,0.47846472
178,0.5036427
179,0.47805962
180,0.46490127
181,0.5234808
182,0.47110093
183,0.4877371
184,0.48561642
185,0.50326973
186,0.48637557
187,0.5025414
188,0.48229527
189,0.4768126
190,0.46912467
191,0.5073049
192,0.4756372
193,0.5092828
194,0.48488468
195,0.5060974
196,0.52799153
197,0.46892214
198,0.4671437
199,0.5061117
200,0.5083181
201,0.4667982
202,0.497892
203,0.47002912
204,0.47002912
205,0.46776482
206,0.5121007
207,0.47621363
208,0.47269765
209,0.5092828
210,0.48019108
211,0.4678059
212,0.50479645
213,0.47028095
214,0.47110093
215,0.47000784
216,0.52799153
217,0.50043
218,0.484293
219,0.52799153
220,0.4689829
221,0.47286564
222,0.47805962
223,0.46912467
224,0.4664231
225,0.49152526
226,0.4712393
227,0.4794047
228,0.47264972
229,0.4756372
230,0.49999136
231,0.52799153
232,0.468902
233,0.4801005
234,0.50405484
235,0.47189045
236,0.50133777
237,0.48197007
238,0.50676686
239,0.4794047
240,0.48076788
241,0.5036535
242,0.51280904
243,0.4689829
244,0.46934023
245,0.46490127
246,0.49152526
247,0.5061117
248,0.50438184
249,0.48128474
250,0.477512
251,0.4673269
252,0.5075796
253,0.48229527
254,0.47252172
255,0.4983359
256,0.49801865
257,0.5289349
258,0.5289349
259,0.5289349
260,0.5048313
261,0.46892214
262,0.48561642
263,0.497892
264,0.47002912
265,0.5061117
266,0.46797347
267,0.48561642
268,0.4731659
269,0.52799153
270,0.5289349
271,0.47868815
272,0.4678059
273,0.50285864
274,0.4800148
275,0.5061117
276,0.5289349
277,0.5029395
278,0.4673269
279,0.4877371
280,0.49900746
281,0.46789256
282,0.46892214
283,0.47286564
284,0.46776482
285,0.47997293
286,0.4657893
287,0.4664231
288,0.4712393
289,0.47898698
290,0.50765187
291,0.5289349
292,0.5289349
293,0.48076788
294,0.5039994
295,0.4697042
296,0.48113915
297,0.4678059
298,0.51115394
299,0.48637557
300,0.52799153
301,0.5029395
302,0.48197007
303,0.4716239
304,0.5083181
305,0.4664231
306,0.497892
307,0.52799153
308,0.5289349
309,0.4744889
310,0.5300123
311,0.5289349
312,0.5234808
313,0.5099005
314,0.4664231
315,0.48373672
316,0.5061117
317,0.51128817
318,0.47864696
319,0.5142437
320,0.5142437
321,0.46934023
322,0.4697042
323,0.5121007
324,0.5063366
325,0.48843476
326,0.52799153
327,0.46490127
328,0.5073049
329,0.49801865
330,0.52799153
331,0.5099005
332,0.4787358
333,0.49152526
334,0.48488468
335,0.52799153
336,0.4664231
337,0.49390763
338,0.5289349
339,0.4657893
340,0.48019108
341,0.48657808
342,0.51115394
343,0.47110093
344,0.4740099
345,0.48076788
346,0.5083181
347,0.5103178
348,0.5025414
349,0.48311234
350,0.4657893
351,0.4697042
352,0.48637557
353,0.47400635
354,0.48488468
355,0.4673269
356,0.4664231
357,0.5300123
358,0.5103178
359,0.5061117
360,0.5061117
361,0.48128474
362,0.48096287
363,0.5088092
364,0.47002912
365,0.4739575
366,0.4673269
367,0.52799153
368,0.5020937
369,0.5061117
370,0.5289349
371,0.49390763
372,0.47400635
373,0.47286564
374,0.49394718
375,0.5076192
376,0.52799153
377,0.5036341
378,0.497892
379,0.47264972
380,0.47497234
381,0.5289349
382,0.5099005
383,0.4657893
384,0.5300123
385,0.4667982
386,0.49394718
387,0.48561642
388,0.5073049
389,0.4673269
390,0.509364
391,0.48843476
392,0.47497234
393,0.47147793
394,0.5289349
395,0.50326973
396,0.47187734
397,0.50509834
398,0.4776882
399,0.47805962
400,0.5083181
401,0.46912467
402,0.4697042
403,0.5028154
404,0.47879177
405,0.50043
406,0.48197007
407,0.47162542
408,0.48488468
409,0.47497234
410,0.49999136
411,0.4667982
412,0.46490127
413,0.5289349
414,0.4673269
415,0.46912467
416,0.50043
417,0.50004995
418,0.5047075
419,0.47110093
420,0.5099005
421,0.4667982
422,0.4716239
423,0.468902
424,0.4991307
425,0.48488468
426,0.4673269
427,0.52460164
428,0.52310044
429,0.468902
430,0.46912467
431,0.48113915
432,0.5222518
433,0.5048313
434,0.4716239
435,0.49662018
436,0.51115394
437,0.5043122
438,0.50326973
439,0.497892
440,0.48076788
441,0.50030863
442,0.47286564
443,0.4731659
444,0.5083181
445,0.4667982
446,0.497892
447,0.507792
448,0.4848366
449,0.50326973
450,0.48637557
451,0.48593098
452,0.47252172
453,0.48113915
454,0.49662018
455,0.4667982
456,0.4667982
457,0.48229527
458,0.5126096
459,0.5051796
460,0.468902
461,0.48229527
462,0.4657893
463,0.48019108
464,0.470091
465,0.4664231
466,0.46490127
467,0.4673269
468,0.48229527
469,0.46721962
470,0.50326973
471,0.46490127
472,0.4657893
473,0.50405484
474,0.5098927
475,0.5055397
476,0.47868815
477,0.47621363
478,0.4662554
479,0.4716612
480,0.509364
481,0.48561642
482,0.4673269
483,0.4657893
484,0.50298595
485,0.49390763
486,0.5076192
487,0.5289349
488,0.48019108
489,0.4664231
490,0.48308384
491,0.48197007
492,0.4716239
493,0.48637557
494,0.48637557
495,0.46776482
496,0.47380662
497,0.52799153
498,0.47110093
499,0.51115394
500,0.4718095
501,0.46776482
502,0.50590485
503,0.50442266
504,0.50298595
505,0.5289349
506,0.49444246
507,0.5099005
508,0.48229527
509,0.47997293
510,0.4950282
511,0.46892214
512,0.4667982
513,0.48229527
514,0.52799153
515,0.47012597
516,0.48637557
517,0.5051796
518,0.474665
519,0.50702727
520,0.46912467
521,0.5289349
522,0.4664231
523,0.4673269
524,0.52799153
525,0.46490127
526,0.46789256
527,0.5051796
528,0.492818
529,0.4657893
530,0.4732469
531,0.5099005
532,0.4673269
533,0.47668478
534,0.49801865
535,0.5039994
536,0.50676686
537,0.48264265
538,0.52799153
539,0.47110093
540,0.51333755
541,0.5142437
542,0.5043122
543,0.5043122
544,0.4797043
545,0.49662018
546,0.4776882
547,0.51128817
548,0.47110093
549,0.48197007
550,0.4877371
551,0.49444246
552,0.48288673
553,0.46892214
554,0.46934023
555,0.50590485
556,0.48264265
557,0.5114029
558,0.49103004
559,0.5142437
560,0.5035302
561,0.468902
562,0.46912467
563,0.47917297
564,0.4664231
565,0.50043
566,0.48488468
567,0.47286564
568,0.5076192
569,0.46490127
570,0.47162542
571,0.46797347
572,0.5068816
573,0.48229527
574,0.5029395
575,0.46776482
576,0.4756372
577,0.5073049
578,0.52799153
579,0.5098223
580,0.4657893
581,0.50822705
582,0.5142437
583,0.4776882
584,0.48637557
585,0.4667982
586,0.5234808
587,0.470091
588,0.49152526
589,0.4712393
590,0.4667982
591,0.47002912
592,0.5289349
593,0.47002912
594,0.49936464
595,0.48197007
596,0.48197007
597,0.50485003
598,0.47002912
599,0.4673269
600,0.49260616
601,0.5076192
602,0.4664231
603,0.48637557
604,0.4657893
605,0.4848366
606,0.47621363
607,0.4664231
608,0.47868815
609,0.5054176
610,0.52799153
611,0.4978537
612,0.46490127
613,0.5025414
614,0.468902
615,0.46912467
616,0.51115394
617,0.47294688
618,0.5222518
619,0.5054176
620,0.47805962
621,0.4768682
622,0.4800148
623,0.48170504
624,0.47322085
625,0.47801712
626,0.48637557
627,0.47898698
628,0.5289349
629,0.4664231
630,0.4673269
631,0.48019108
632,0.47002912
633,0.48637557
634,0.4673269
635,0.50405484
636,0.5083181
637,0.46912467
638,0.48494288
639,0.5068816
640,0.47252172
641,0.47497234
642,0.52799153
643,0.50405484
644,0.4921109
645,0.50326973
646,0.49152526
647,0.47286564
648,0.48019108
649,0.46721962
650,0.50442266
651,0.4667982
652,0.52460164
653,0.46776482
654,0.5029395
655,0.5069544
656,0.49444246
657,0.4667982
658,0.49900746
659,0.4740099
660,0.497892
661,0.497892
662,0.46490127
663,0.47997293
664,0.46721962
665,0.47422233
666,0.49152526
667,0.4740099
668,0.468902
669,0.46912467
670,0.5126096
671,0.5068816
672,0.49260616
673,0.46797347
674,0.470091
675,0.4673269
676,0.47497234
677,0.4697042
678,0.50717086
679,0.5068816
680,0.49662018
681,0.50043
682,0.492818
683,0.47286564
684,0.4877371
685,0.48687053
686,0.4877371
687,0.4877371
688,0.4794047
689,0.47497234
690,0.52799153
691,0.49260616
692,0.51134807
693,0.492818
694,0.47028095
695,0.48229527
696,0.4801005
697,0.46912467
698,0.50442266
699,0.49152526
700,0.47002912
701,0.5289349
702,0.48229527
703,0.50890386
704,0.47012597
705,0.4729638
706,0.47997293
707,0.5073049
708,0.48264265
709,0.5289349
710,0.4739575
711,0.5242913
712,0.48113915
713,0.4800148
714,0.4664231
715,0.47898698
716,0.47497234
717,0.5289349
718,0.5061929
719,0.47110093
720,0.46789256
721,0.5088342
722,0.47400635
723,0.470091
724,0.47898698
725,0.478512
726,0.46776482
727,0.5076192
728,0.50133777
729,0.48125142
730,0.5039994
731,0.52799153
732,0.48288673
733,0.4673269
734,0.4740099
735,0.47805962
736,0.47733843
737,0.4978537
738,0.49103004
739,0.4667982
740,0.4667982
741,0.47868815
742,0.49152526
743,0.51115394
744,0.47775987
745,0.4657893
746,0.49152526
747,0.48488468
748,0.5121007
749,0.49552348
750,0.47162542
751,0.5052424
752,0.48049265
753,0.4657893
754,0.4697042
755,0.51115394
756,0.47849637
757,0.468902
758,0.4794047
759,0.4657893
760,0.52799153
761,0.47380662
762,0.47002912
763,0.4716239
764,0.5234808
765,0.47497234
766,0.52799153
767,0.48637557
768,0.50509834
769,0.48197007
770,0.46912467
771,0.4664231
772,0.46789256
773,0.5051796
774,0.46490127
775,0.50030863
776,0.47497234
777,0.46892214
778,0.5121007
779,0.4673269
780,0.5289349
781,0.5043033
782,0.5300123
783,0.48637557
784,0.4796914
785,0.47028095
786,0.47028095
787,0.5043033
788,0.4877371
789,0.48308384
790,0.49553052
791,0.468902
792,0.48150882
793,0.5234808
794,0.48637557
795,0.4664231
796,0.470091
797,0.52310044
798,0.50298595
799,0.46490127
800,0.5099005
801,0.470091
802,0.50151604
803,0.49135137
804,0.47422233
805,0.4678059
806,0.47162542
807,0.46490127
808,0.5092828
809,0.470091
810,0.5135978
811,0.4664231
812,0.47997293
813,0.48076788
814,0.5043122
815,0.46912467
816,0.4673269
817,0.50043
818,0.48687053
819,0.46490127
820,0.4877371
821,0.5234808
822,0.4664231
823,0.47002912
824,0.5121007
825,0.4877371
826,0.4673269
827,0.492818
828,0.4877371
829,0.468902
830,0.5289349
831,0.50890386
832,0.48308384
833,0.4673269
834,0.47187734
835,0.47286564
836,0.5142437
837,0.46776482
838,0.4664231
839,0.4921109
840,0.47868815
841,0.46776482
842,0.4750534
843,0.50485003
844,0.47002912
845,0.47286564
846,0.47002912
847,0.48843476
848,0.46912467
849,0.48687053
850,0.5289349
851,0.48561642
852,0.47162542
853,0.50326973
854,0.5178559
855,0.5048313
856,0.50043
857,0.5142437
858,0.48229527
859,0.50326973
860,0.46490127
861,0.4810047
862,0.48049265
863,0.52310044
864,0.51115394
865,0.47805962
866,0.5073049
867,0.5098927
868,0.48139665
869,0.4664231
870,0.47641075
871,0.4664231
872,0.5068816
873,0.46490127
874,0.4657893
875,0.52460164
876,0.5043033
877,0.47380748
878,0.46776482
879,0.4664231
880,0.52799153
881,0.52460164
882,0.4657893
883,0.5121007
884,0.47805962
885,0.47028095
886,0.50405484
887,0.4740099
888,0.52293146
889,0.5076192
890,0.47868815
891,0.47162542
